libxml2 2.13.5-2
libxmlb 0.3.21-1
libxmu 1.2.1-1
libxnvctrl 550.144.03-1
libxpm 3.5.17-2
libxpresent 1.0.1-2
libxrandr 1.5.4-1
libxrender 0.9.12-1
libxshmfence 1.3.3-1
libxslt 1.1.42-2
libxss 1.2.4-2
libxt 1.3.1-1
libxtst 1.2.5-1
libxv 1.0.13-1
libxvmc 1.0.14-1
libxxf86vm 1.1.6-1
libyaml 0.2.5-3
libyuv r2426+464c51a03-1
libzip 1.11.2-1
libzmf 0.0.2-16
licenses 20240728-1
lilv 0.24.24-3
linux-api-headers 6.10-1
linux-firmware 20250109.7673dffd-1
linux-firmware-whence 20250109.7673dffd-1
linux612 6.12.12-2
linux612-headers 6.12.12-2
lirc 1:0.10.2-5
live-media 2024.04.19-1
llhttp 9.2.1-2
llvm 19.1.7-1
llvm-libs 19.1.7-1
lm_sensors 1:3.6.0.r41.g31d1f125-3
lmdb 0.9.33-1
localsearch 3.8.2-1
logrotate 3.22.0-1
lolcat 100.0.1-3
lollypop 1.4.40-4
lpsolve 5.5.2.11-3
lrzip 0.651-3
lsb-release 2.0.r55.a25a4fc-1
lsd 1.1.5-1
lsof 4.99.4-1
lua 5.4.7-1
lua51-lpeg 1.1.0-3
luajit 2.1.1736781742-1
luarocks 3.11.1-2
lutris 0.5.18-3
lv2 1.18.10-1
lvm2 2.03.30-1
lz4 1:1.10.0-2
lzo 2.10-5
m4 1.4.19-3
mailcap 2.1.54-2
make 4.4.1-2
malcontent 0.13.0-1
man-db 2.13.0-1
man-pages 6.10-1
manjaro-alsa 20221002-1
manjaro-application-utility 1.4.1-1
manjaro-base-skel 20171029-4
manjaro-browser-settings 20231111-1
manjaro-gnome-backgrounds 20221208-1
manjaro-gnome-extension-settings 20240920-2
manjaro-gnome-settings 20241204-2
manjaro-gstreamer 20221002-1
manjaro-hello 0.8.0-1
manjaro-icons 20240502-1
manjaro-input 20221002-1
manjaro-keyring 20230719-3
manjaro-modem 20240312-1
manjaro-pipewire 20231009-1
manjaro-printer 20240827-1
manjaro-release 25.0.0preview-1
manjaro-settings-manager 0.5.8-1
manjaro-settings-manager-notifier 0.5.8-1
manjaro-settings-samba 20220924-1
manjaro-system 20230401-1
manjaro-zsh-config 0.26-1
matugen-bin 2.4.1-1
maze-tui 326.56ba3d2-1
md4c 0.5.2-1
mdadm 4.4-1
media-player-info 26-1
memtest86+ 7.20-2
memtest86+-efi 7.20-2
mesa 1:24.3.4-1
mesa-utils 9.0.0-5
meson 1.7.0-1
mhwd 0.6.6-2
mhwd-amdgpu 19.1.0-1
mhwd-ati 19.1.0-1
mhwd-db 20241216-1
mhwd-nvidia 550.144.03-1
mhwd-nvidia-390xx 390.157-19
mhwd-nvidia-470xx 470.256.02-10
miniupnpc 2.3.0-1
minizip 1:1.3.1-2
mjpegtools 2.2.1-2
mkinitcpio 39.2-4
mkinitcpio-busybox 1.36.1-1
mkinitcpio-openswap 0.1.0-4
mobile-broadband-provider-info 20240407-1
mod_dnssd 0.6-9
modemmanager 1.22.0-1
mpdecimal 4.0.0-2
mpfr 4.2.1-5
mpg123 1.32.10-1
mpv 1:0.39.0-4
msgpack-c 6.1.0-2
msgraph 0.2.3-2
mtdev 1.1.7-1
mujs 1.3.6-1
mutter 47.5-1
mypaint-brushes1 1.3.1-2
nano 8.3-1
nano-syntax-highlighting 2022.11.02.r102.gbb94603-1
nautilus 47.2-1
nautilus-admin 1:1.2.0-2
nautilus-empty-file 1.2-2
nautilus-python 4.0.1-4
ncurses 6.5-3
ndctl 79-1
nemo 6.4.3-1
nemo-fileroller 6.4.0-2
nemo-preview 6.4.0-2
neon 0.34.0-1
neovide 0.14.0-1
neovim 0.10.4-2
net-snmp 5.9.4-6
netstandard-targeting-pack 9.0.1.sdk102-1
nettle 3.10.1-1
network-manager-applet 1.36.0-1
network-manager-sstp 1.3.2-3
networkmanager 1.50.2-1
networkmanager-openconnect 1.2.10-2
networkmanager-openvpn 1.12.0-1
networkmanager-pptp 1.2.12-6
networkmanager-strongswan 1.6.0-2
networkmanager-vpnc 1.4.0-1
nfs-utils 2.8.2-2
nfsidmap 2.8.2-2
nftables 1:1.1.1-2
ninja 1.12.1-2
nm-connection-editor 1.36.0-1
node-gyp 11.0.0-1
nodejs 23.7.0-1
nodejs-nopt 7.2.1-1
noto-fonts 1:2025.02.01-1
noto-fonts-cjk 20240730-1
noto-fonts-emoji 1:2.047-1
noto-fonts-extra 1:2025.02.01-1
npm 11.1.0-2
npth 1.8-1
nspr 4.36-1
nss 3.108-1
nss-mdns 0.15.1-2
ntfs-3g 2022.10.3-1
numactl 2.0.19-1
nvidia-dkms 550.144.03-1
nvidia-prime 1.0-5
nvidia-settings 550.144.03-1
nvidia-utils 550.144.03-1
nvtop 3.1.0-1
nwg-look 1.0.2-1
oath-toolkit 2.6.12-1
obsidian 1.8.4-2
ocl-icd 2.3.2-2
oh-my-zsh-git r7444.5c17bcd21-1
ollama 0.5.7-1
oniguruma 6.9.10-1
openal 1.24.2-1
openconnect 1:9.12-3
opencore-amr 0.1.6-2
openexr 3.3.2-1
openh264 2.5.0-1
openjpeg2 2.5.3-1
openssh 9.9p1-2
openssl 3.4.0-1
opentabletdriver 0.6.5.1-1
openvpn 2.6.13-1
opus 1.5.2-1
orc 0.4.40-1
os-prober 1.81-1
osinfo-db 20240701-1
ostree 2025.1-1
p11-kit 0.25.5-1
pacman 7.0.0.r10.ga2d0293-1
pacman-contrib 1.11.0-1
pacman-mirrors 4.28-2
pacseek 1.8.4-1
pahole 1:1.29-1
pam 1.7.0-1
pamac-cli 11.7.3-1
pamac-gnome-integration 11.7.2-2
pamac-gtk 11.7.2-2
pambase 20230918-2
pamixer 1.6-3
pango 1:1.56.1-1
pangomm 2.46.4-1
pangomm-2.48 2.56.1-1
papirus-icon-theme 20240501-1
papirus-maia-icon-theme 20200702-1
parallel 20250122-1
parted 3.6-2
pass 1.7.4-7
passim 0.1.9-1
patch 2.7.6-10
pavucontrol 1:6.1-1
pciutils 3.13.0-2
pcre 8.45-4
pcre2 10.44-1
pcsclite 2.3.1-1
perl 5.40.1-1
perl-alien-build 2.84-1
perl-alien-libxml2 0.19-4
perl-capture-tiny 0.50-2
perl-clone 0.47-1
perl-dbi 1.647-1
perl-encode-locale 1.05-13
perl-error 0.17029-7
perl-ffi-checklib 0.31-5
perl-file-chdir 0.1011-6
perl-file-listing 6.16-4
perl-file-which 1.27-6
perl-html-parser 3.83-1
perl-html-tagset 3.24-2
perl-http-cookiejar 0.014-3
perl-http-cookies 6.11-2
perl-http-daemon 6.16-4
perl-http-date 6.06-3
perl-http-message 7.00-1
perl-http-negotiate 6.01-14
perl-io-html 1.004-6
perl-libwww 6.77-2
perl-lwp-mediatypes 6.04-6
perl-mailtools 2.22-1
perl-net-http 6.23-4
perl-path-tiny 0.146-2
perl-timedate 2.33-7
perl-try-tiny 0.32-2
perl-uri 5.31-1
perl-www-robotrules 6.02-14
perl-xml-libxml 2.0210-2
perl-xml-namespacesupport 1.12-6
perl-xml-parser 2.47-2
perl-xml-sax 1.02-2
perl-xml-sax-base 1.09-6
perl-xml-writer 0.900-4
phodav 3.0-3
phonon-qt6 4.12.0-4
phonon-qt6-vlc 0.12.0-2
pinentry 1.3.1-5
pipewire 1:1.2.7-1
pipewire-alsa 1:1.2.7-1
pipewire-audio 1:1.2.7-1
pipewire-jack 1:1.2.7-1
pipewire-pulse 1:1.2.7-1
pipewire-session-manager 1:1.2.7-1
pixman 0.44.2-1
pkcs11-helper 1.30.0-1
pkgconf 2.3.0-1
plasma-activities 6.2.5-1
playerctl 2.4.1-4
plymouth 22.02.122-18
plymouth-theme-manjaro 2.2-1
pokemon-colorscripts-git r114.5802ff67-1
polkit 126-2
polkit-gnome 0.105-11
polkit-qt5 0.200.0-1
polkit-qt6 0.200.0-1
poppler 25.01.0-1
poppler-data 0.4.12-2
poppler-glib 25.01.0-1
poppler-qt6 25.01.0-1
popt 1.19-2
portaudio 1:19.7.0-3
power-profiles-daemon 0.23-2
ppp 2.5.2-1
pptpclient 1.10.0-3
procps-ng 4.0.5-2
projectm 3.1.12-5
protobuf 29.2-1
protobuf-c 1.5.0-10
protonup-qt 2.11.1-1
psmisc 23.7-1
pugixml 1.15-1
pulseaudio-alsa 1:1.2.12-4
pyside6 6.8.2.1-1
python 3.13.1-1
python-appdirs 1.4.4-11
python-argcomplete 3.4.0-2
python-atomicwrites 1.4.1-5
python-attrs 23.2.0-4
python-autocommand 2.2.2-7
python-beautifulsoup4 4.12.3-3
python-blessed 1.20.0-7
python-build 1.2.2-3
python-cachetools 5.5.0-2
python-cairo 1.27.0-2
python-certifi 2025.01.31-1
python-charset-normalizer 3.4.1-1
python-click 8.1.7-4
python-click-log 0.4.0-5
python-colorama 0.4.6-5
python-configobj 5.0.9-5
python-dateutil 2.9.0-6
python-dbus 1.3.2-5
python-defusedxml 0.7.1-7
python-distro 1.9.0-3
python-docopt 0.6.2-14
python-dotty-dict 1.3.1-5
python-fasteners 0.19-4
python-filelock 3.17.0-1
python-gobject 3.50.0-2
python-halo 0.0.31-7
python-hid 1.0.6-3
python-hjson 3.1.0-4
python-icalendar 6.1.1-1
python-idna 3.10-2
python-inputs 0.5-7
python-installer 0.7.0-10
python-jaraco.collections 5.1.0-1
python-jaraco.context 6.0.1-1
python-jaraco.functools 4.1.0-1
python-jaraco.text 4.0.0-2
python-jsonschema 4.23.0-2
python-jsonschema-specifications 2024.10.1-1
python-keyutils 0.6-11
python-legacy-cgi 2.6.2-1
python-log_symbols 0.0.14-7
python-lxml 5.3.0-2
python-mako 1.3.8-1
python-markdown 3.7-2
python-markupsafe 2.1.5-3
python-milc 1.9.0-2
python-moddb 0.12.0-1
python-more-itertools 10.5.0-1
python-npyscreen 4.10.5-10
python-packaging 24.2-3
python-pexpect 4.9.0-4
python-pillow 11.1.0-1
python-platformdirs 4.3.6-2
python-psutil 6.1.1-1
python-ptyprocess 0.7.0-8
python-pyamdgpuinfo 2.1.6-3
python-pyaml 24.9.0-2
python-pycryptodomex 3.21.0-2
python-pycups 2.0.4-3
python-pygments 2.19.1-1
python-pyproject-hooks 1.2.0-3
python-pyserial 3.5-7
python-pytz 2024.2-2
python-pyusb 1.2.1-6
python-pyxdg 0.28-4
python-referencing 0.35.1-3
python-requests 2.32.3-4
python-requests-file 2.1.0-2
python-rpds-py 0.22.3-1
python-setproctitle 1.3.4-1
python-setuptools 1:75.2.0-4
python-setuptools-scm 8.1.0-3
python-six 1.17.0-1
python-soupsieve 2.6-2
python-spinners 0.0.24-6
python-steam 1.6.1-3
python-termcolor 2.5.0-1
python-tldextract 5.1.3-2
python-tqdm 4.67.1-2
python-typing_extensions 4.12.2-3
python-tzdata 2024.2-2
python-tzlocal 1:5.2-3
python-urllib3 2.3.0-1
python-urwid 2.6.15-2
python-vdf 4.0-2
python-wcwidth 0.2.13-3
python-wheel 0.45.0-3
python-xlib 0.33-4
python-yaml 6.0.2-2
python-zstandard 0.23.0-2
qca-qt6 2.3.9-4
qemu-audio-alsa 9.2.0-2
qemu-audio-dbus 9.2.0-2
qemu-audio-jack 9.2.0-2
qemu-audio-oss 9.2.0-2
qemu-audio-pa 9.2.0-2
qemu-audio-pipewire 9.2.0-2
qemu-audio-sdl 9.2.0-2
qemu-audio-spice 9.2.0-2
qemu-base 9.2.0-2
qemu-block-curl 9.2.0-2
qemu-block-dmg 9.2.0-2
qemu-block-nfs 9.2.0-2
qemu-block-ssh 9.2.0-2
qemu-chardev-spice 9.2.0-2
qemu-common 9.2.0-2
qemu-desktop 9.2.0-2
qemu-hw-display-qxl 9.2.0-2
qemu-hw-display-virtio-gpu 9.2.0-2
qemu-hw-display-virtio-gpu-gl 9.2.0-2
qemu-hw-display-virtio-gpu-pci 9.2.0-2
qemu-hw-display-virtio-gpu-pci-gl 9.2.0-2
qemu-hw-display-virtio-vga 9.2.0-2
qemu-hw-display-virtio-vga-gl 9.2.0-2
qemu-hw-usb-host 9.2.0-2
qemu-hw-usb-redirect 9.2.0-2
qemu-hw-usb-smartcard 9.2.0-2
qemu-img 9.2.0-2
qemu-system-x86 9.2.0-2
qemu-system-x86-firmware 9.2.0-2
qemu-ui-curses 9.2.0-2
qemu-ui-dbus 9.2.0-2
qemu-ui-egl-headless 9.2.0-2
qemu-ui-gtk 9.2.0-2
qemu-ui-opengl 9.2.0-2
qemu-ui-sdl 9.2.0-2
qemu-ui-spice-app 9.2.0-2
qemu-ui-spice-core 9.2.0-2
qemu-vhost-user-gpu 9.2.0-2
qmk 1.1.6-1
qpdf 11.9.1-1
qqc2-desktop-style 6.10.0-1
qrencode 4.1.1-3
qt5-base 5.15.16+kde+r130-3
qt5-declarative 5.15.16+kde+r22-3
qt5-graphicaleffects 5.15.16-3
qt5-imageformats 5.15.16+kde+r2-3
qt5-location 5.15.16+kde+r7-3
qt5-multimedia 5.15.16+kde+r2-3
qt5-quickcontrols 5.15.16-3
qt5-quickcontrols2 5.15.16+kde+r5-3
qt5-remoteobjects 5.15.16-3
qt5-svg 5.15.16+kde+r5-3
qt5-translations 5.15.16-3
qt5-wayland 5.15.16+kde+r59-3
qt5-webchannel 5.15.16+kde+r3-3
qt5-webengine 5.15.18-5
qt5-x11extras 5.15.16-3
qt5ct 1.9-1
qt6-5compat 6.8.2-1
qt6-base 6.8.2-1.1
qt6-declarative 6.8.2-1
qt6-multimedia 6.8.2-1
qt6-multimedia-ffmpeg 6.8.2-1
qt6-positioning 6.8.2-1
qt6-shadertools 6.8.2-1
qt6-speech 6.8.2-1
qt6-svg 6.8.2-1
qt6-tools 6.8.2-2
qt6-translations 6.8.2-1
qt6-wayland 6.8.2-1
qt6-webchannel 6.8.2-1
qt6-webengine 6.8.2-1
qt6ct 0.9-13
quadrapassel 40.2-3
raptor 2.0.16-5
rasqal 1:0.9.33-7
rav1e 0.7.1-1
rclone 1.69.0-1
re2 1:20240702-2
readline 8.2.013-1
redland 1:1.0.17-9
reiserfsprogs 3.6.27-5
rhash 1.4.4-1
ripgrep 14.1.1-1
ripgrep-all 0.10.6-3
rnnoise 1:0.2-1
rofi-wayland 1.7.8.1-1
rpcbind 1.2.7-2
rsync 3.4.1-2
rtkit 0.13-3
rtmpdump 1:2.4.r105.6f6bb13-1
rubberband 4.0.0-1
ruby 3.3.5-2
ruby-erb 4.0.4-6
ruby-manpages 0.6.1-6
ruby-optimist 3.1.0-3
ruby-paint 2.3.0-4
ruby-rdoc 6.6.3.1-2
rubygems 3.5.16-1
run-parts 5.17-1
rygel 1:0.44.1-1
s-nail 14.9.24-2
samba 2:4.21.3-1
sane 1.3.1-2
sbc 2.0-2
scala 2.13.15-3
screenkey 1.5-5
sdbus-cpp 2.1.0-2
sddm 0.21.0-6
sdl12-compat 1.2.68-2
sdl2-compat 2.30.52-1
sdl2_image 2.8.4-1
sdl2_ttf 2.24.0-1
sdl3 3.2.2-1
sdl_image 1.2.12-9
seabios 1.16.3-1
seahorse 1:47.0.1-2
seatd 0.9.1-1
sed 4.9-3
semver 7.6.3-1
sequoia-sqv 1.2.1-1
serd 0.32.4-1
shaderc 2024.4-1
shadow 4.16.0-1
shared-mime-info 2.4-1
shiboken6 6.8.2.1-1
simple-scan 46.0-2
slang 2.3.3-3
slurp 1.5.0-1
smbclient 2:4.21.3-1
snappy 1.2.1-2
snapshot 47.1-1
sndio 1.10.0-1
sof-firmware 2025.01-1
solid 6.10.0-1
sonnet 6.10.0-1
sord 0.16.18-1
sound-theme-freedesktop 0.8-6
soundtouch 2.3.3-1
spandsp 0.0.6-5
spdlog 1.15.0-2
speex 1.2.1-2
speexdsp 1.2.1-2
spice 0.15.2-1
spice-gtk 0.42-4
spice-protocol 0.14.4-2
spirv-tools 2024.4.rc2-1
spotify-launcher 0.6.3-1
sqlite 3.48.0-2
squashfs-tools 4.6.1-2
sratom 0.6.16-1
srt 1.5.4-1
sstp-client 1:1.0.19-4
starship 1.22.1-1
startup-notification 0.12-8
steam 1.0.0.82-1
stoken 0.92-4
strongswan 5.9.14-1
sublime-merge 2102-1
sudo 1.9.16.p2-2
suitesparse 7.8.3-1
sushi 46.0-2
suyu-bin 0.0.4-3
svt-av1 2.3.0-1
svt-hevc 1.5.1-3
swappy 1.5.1-2
swaylock-effects-git r470.496059a-1
swaync 0.10.1-3
swww 0.9.5-2
syndication 6.10.0-1
syntax-highlighting 6.10.0-1
sysfsutils 2.1.1-2
system-config-printer 1.5.18-5
systemd 257.2-2
systemd-libs 257.2-2
systemd-sysvcompat 257.2-2
taglib 2.0.2-1
tailscale 1.80.0-1
talloc 2.4.2-4
tar 1.35-2
tcl 8.6.16-1
tdb 1.4.12-2
tecla 47.0-1
tevent 1:0.16.1-4
texinfo 7.1.1-1
thin-provisioning-tools 1.1.0-1
thunderbird 128.7.0-1
timeshift 24.06.6-1
timeshift-autosnap-manjaro 0.10-1
tinysparql 3.8.2-2
tk 8.6.16-1
tmux 3.5_a-1
tomato.c-git r390.267d3a7-1
tomlplusplus 3.4.0-1
topgrade 16.0.2-1
totem 43.1-1
totem-pl-parser 3.26.6+r30+g51b8439-1
touche 2.0.14-1
touchegg 2.0.17-2
tpm2-tss 4.1.3-1
transmission-cli 4.0.6-9
tree 2.2.1-1
tree-sitter 0.25.1-1
tree-sitter-c 0.23.4-1
tree-sitter-lua 0.2.0-1
tree-sitter-markdown 0.3.1-1
tree-sitter-query 0.4.0-1
tree-sitter-vim 0.4.0-1
tree-sitter-vimdoc 3.0.0-1
tslib 1.23-1
ttf-hack 3.003-7
ttf-indic-otf 0.2-12
ttf-jetbrains-mono-nerd 3.3.0-1
ttf-liberation 2.1.5-2
ttf-meslo-nerd-font-powerlevel10k 20230403-2
ttf-nerd-fonts-symbols 3.3.0-1
ttf-nerd-fonts-symbols-common 3.3.0-1
twolame 0.4.0-4
tzdata 2025a-1
uchardet 0.0.8-3
udiskie 2.5.7-1
udisks2 2.10.1-5
ufw 0.36.2-5
unace 2.5-11
unibilium 2.1.2-1
unrar 1:7.1.3-1
unzip 6.0-22
update-grub 2:2.12-3
upower 1.90.7-1
usb_modeswitch 2.6.1-4
usbmuxd 1.1.1-4
usbredir 0.15.0-1
usbutils 018-1
util-linux 2.40.4-1
util-linux-libs 2.40.4-1
v4l-utils 1.28.1-2
vapoursynth R70-2
vcdimager 2.0.1-5
vde2 2.3.3-6
vi 1:070224-6
vid.stab 1.1.1-2
vim 9.1.1065-1
vim-runtime 9.1.1065-1
virglrenderer 1.0.1-2
virtiofsd 1.13.0-1
visual-studio-code-bin 1.97.2-1
vlc 3.0.21-12
vmaf 3.0.0-1
volume_key 0.3.12-10
vpnc 1:0.5.3.r539.r239-1
vte-common 0.78.3-1
vte3 0.78.3-1
vulkan-headers 1:1.4.303-1
vulkan-icd-loader 1.4.303-1
vulkan-intel 1:24.3.4-1
vulkan-nouveau 1:24.3.4-1
vulkan-radeon 1:24.3.4-1
vulkan-tools 1.4.303-2
wavpack 5.8.1-1
waybar 0.11.0-6
wayland 1.23.1-1
wayland-protocols 1.39-1
webapp-manager 1.4.0-1
webkit2gtk 2.46.5-1
webkit2gtk-4.1 2.46.5-1
webkitgtk-6.0 2.46.5-1
webrtc-audio-processing-1 1.3-4
wget 1.25.0-1
which 2.21-6
wildmidi 0.4.6-1
wireless-regdb 2024.10.07-1
wireplumber 0.5.7-1
wl-clipboard 1:2.2.1-2
wlogout 1.2.2-0
woff2 1.0.2-5
wolfssl 5.7.6-1
wpa_supplicant 2:2.11-3
wsdd 0.8-2
x264 3:0.164.r3108.31e19f9-2
x265 4.0-1
xapp 2.8.8-1
xcb-imdkit 1.0.9-1
xcb-proto 1.17.0-3
xcb-util 0.4.1-2
xcb-util-cursor 0.1.5-1
xcb-util-errors 1.0.1-2
xcb-util-image 0.4.1-3
xcb-util-keysyms 0.4.1-5
xcb-util-renderutil 0.3.10-2
xcb-util-wm 0.4.2-2
xclip 0.13-6
xcur2png 0.7.1-8
xdg-dbus-proxy 0.1.6-1
xdg-desktop-portal 1.18.4-2
xdg-desktop-portal-gnome 47.2-1
xdg-desktop-portal-gtk 1.15.2-1
xdg-desktop-portal-hyprland 1.3.9-5
xdg-user-dirs 0.18-2
xdg-user-dirs-gtk 0.14-1
xdg-utils 1.2.1-1
xf86-input-elographics 1.4.4-1
xf86-input-evdev 2.11.0-1
xf86-input-libinput 1.5.0-1
xf86-input-void 1.4.2-2
xf86-input-wacom 1.2.3-1
xf86-video-amdgpu 23.0.0-2
xf86-video-ati 1:22.0.0-2
xf86-video-intel 1:2.99.917+923+gb74b67f0-2
xf86-video-nouveau 1.0.18-1
xfsprogs 6.12.0-1
xkeyboard-config 2.43-1
xmlsec 1.3.6-1
xorg-fonts-encodings 1.1.0-1
xorg-server 21.1.15-1
xorg-server-common 21.1.15-1
xorg-setxkbmap 1.3.4-2
xorg-xauth 1.1.3-1
xorg-xkbcomp 1.4.7-1
xorg-xprop 1.2.8-1
xorg-xrandr 1.5.3-1
xorg-xrdb 1.2.2-2
xorg-xset 1.2.5-2
xorg-xwayland 24.1.5-1
xorgproto 2024.1-2
xosd 2.2.14-12
xournalpp 1.2.5-1
xreader 4.2.3-1
xsel 1.2.1-2
xvidcore 1.3.7-3
xxhash 0.8.3-1
xz 5.6.4-1
yadm 3.3.0-1
yay 12.4.2-2
yazi-git 0.4.2.r50.gc41f2e2-1
yelp 42.2-2
yelp-xsl 42.1-2
yyjson 0.10.0-1
zbar 0.23.93-4
zed 0.172.9-1
zenity 4.0.5-1
zeromq 4.3.5-2
zimg 3.0.5-1
zip 3.0-11
zix 0.6.2-1
zlib 1:1.3.1-2
zoxide 0.9.6-1
zsh 5.9-5
zsh-autosuggestions 0.7.1-1
zsh-completions 0.35.0-2
zsh-history-substring-search 1.1.0-2
zsh-syntax-highlighting 0.8.0-1
zsh-theme-powerlevel10k-git r4308.3e2053a9-1
zstd 1.5.6-1
zvbi 0.2.43-1
zxing-cpp 2.3.0-4
